scheme,window,replicate,w,S_GC,N,mean_k
betabinomial,Pre-transition,19,50,0.8344892812105927,3172,3.2471626733921815
betabinomial,Pre-transition,19,75,0.7876186172616357,2213,2.7754179846362406
betabinomial,Pre-transition,19,100,0.7329446064139942,1715,2.4244897959183676
betabinomial,Pre-transition,19,150,0.6282722513089005,1146,2.0785340314136125
betabinomial,Pre-transition,19,200,0.5651135005973715,837,1.89247311827957
betabinomial,Pre-transition,19,300,0.35555555555555557,495,1.6565656565656566
betabinomial,Pre-transition,19,400,0.3242424242424242,330,1.5272727272727273
betabinomial,Pre-transition,19,600,0.18181818181818182,198,1.3434343434343434
betabinomial,Pre-transition,19,800,0.2288135593220339,118,1.3898305084745763
betabinomial,Pre-transition,20,25,0.8875385452566661,5513,4.385271177217486
betabinomial,Pre-transition,20,50,0.8334382871536524,3176,3.238035264483627
betabinomial,Pre-transition,20,75,0.7818100358422939,2232,2.71505376344086
betabinomial,Pre-transition,20,100,0.7491060786650775,1678,2.432657926102503
betabinomial,Pre-transition,20,150,0.6262178919397697,1129,2.095659875996457
betabinomial,Pre-transition,20,200,0.5598991172761665,793,1.8764186633039093
betabinomial,Pre-transition,20,300,0.38193018480492813,487,1.646817248459959
betabinomial,Pre-transition,20,400,0.3363914373088685,327,1.529051987767584
betabinomial,Pre-transition,20,600,0.15263157894736842,190,1.3368421052631578
betabinomial,Pre-transition,20,800,0.125,112,1.3214285714285714
betabinomial,Pre-transition,21,25,0.8904257230105982,5567,4.393389617388181
betabinomial,Pre-transition,21,50,0.8276515151515151,3168,3.2430555555555554
betabinomial,Pre-transition,21,75,0.7756381549484997,2233,2.739811912225705
betabinomial,Pre-transition,21,100,0.7267373380447585,1698,2.4393404004711425
betabinomial,Pre-transition,21,150,0.6342551293487957,1121,2.1141837644959858
betabinomial,Pre-transition,21,200,0.5671100362756953,827,1.8839177750906893
betabinomial,Pre-transition,21,300,0.42008196721311475,488,1.6721311475409837
betabinomial,Pre-transition,21,400,0.2916666666666667,336,1.4821428571428572
betabinomial,Pre-transition,21,600,0.1935483870967742,186,1.3655913978494623
betabinomial,Pre-transition,21,800,0.17647058823529413,119,1.3277310924369747
betabinomial,Pre-transition,22,25,0.8901610017889088,5590,4.349194991055456
betabinomial,Pre-transition,22,50,0.8218193185370428,3199,3.202250703344795
betabinomial,Pre-transition,22,75,0.7779759251003121,2243,2.7356219349086044
betabinomial,Pre-transition,22,100,0.7402985074626866,1675,2.4608955223880598
betabinomial,Pre-transition,22,150,0.6301853486319505,1133,2.095322153574581
betabinomial,Pre-transition,22,200,0.5767835550181378,827,1.8935912938331319
betabinomial,Pre-transition,22,300,0.3698630136986301,511,1.6164383561643836
betabinomial,Pre-transition,22,400,0.3201219512195122,328,1.5182926829268293
betabinomial,Pre-transition,22,600,0.16201117318435754,179,1.3519553072625698
betabinomial,Pre-transition,22,800,0.1693548387096774,124,1.3225806451612903
betabinomial,Pre-transition,23,25,0.8887079261672095,5526,4.36409699601882
betabinomial,Pre-transition,23,50,0.8337555414819506,3158,3.2520582647245093
betabinomial,Pre-transition,23,75,0.7934587813620072,2232,2.747311827956989
betabinomial,Pre-transition,23,100,0.7327839905826957,1699,2.4614479105356093
betabinomial,Pre-transition,23,150,0.6216696269982238,1126,2.0959147424511544
betabinomial,Pre-transition,23,200,0.5753920386007237,829,1.8697225572979492
betabinomial,Pre-transition,23,300,0.3253493013972056,501,1.6007984031936129
betabinomial,Pre-transition,23,400,0.24615384615384617,325,1.4830769230769232
betabinomial,Pre-transition,23,600,0.18461538461538463,195,1.3641025641025641
betabinomial,Pre-transition,23,800,0.15503875968992248,129,1.3333333333333333
betabinomial,Pre-transition,24,25,0.8889893328512023,5531,4.385463749774001
betabinomial,Pre-transition,24,50,0.8233438485804416,3170,3.2233438485804418
betabinomial,Pre-transition,24,75,0.7880556802873822,2227,2.7786259541984735
betabinomial,Pre-transition,24,100,0.7390791027154664,1694,2.447461629279811
betabinomial,Pre-transition,24,150,0.6244464127546502,1129,2.062001771479185
betabinomial,Pre-transition,24,200,0.5570890840652447,797,1.904642409033877
betabinomial,Pre-transition,24,300,0.4121212121212121,495,1.6444444444444444
betabinomial,Pre-transition,24,400,0.26380368098159507,326,1.4969325153374233
betabinomial,Pre-transition,24,600,0.17525773195876287,194,1.3711340206185567
betabinomial,Pre-transition,24,800,0.1297709923664122,131,1.3129770992366412
betabinomial,Post-transition,0,25,0.8985291379631354,5371,4.738037609383728
betabinomial,Post-transition,0,50,0.8471217363950928,3179,3.4394463667820068
betabinomial,Post-transition,0,75,0.8052938537460744,2229,2.9412292507851054
betabinomial,Post-transition,0,100,0.7542662116040956,1758,2.577929465301479
betabinomial,Post-transition,0,150,0.6831683168316832,1212,2.198019801980198
betabinomial,Post-transition,0,200,0.6075388026607539,902,2.0044345898004434
betabinomial,Post-transition,0,300,0.4810810810810811,555,1.744144144144144
betabinomial,Post-transition,0,400,0.41025641025641024,390,1.6
betabinomial,Post-transition,0,600,0.1565217391304348,230,1.391304347826087
betabinomial,Post-transition,0,800,0.09375,160,1.2625
betabinomial,Post-transition,1,25,0.9030877976190477,5376,4.728794642857143
betabinomial,Post-transition,1,50,0.8474468759911196,3153,3.4538534728829684
betabinomial,Post-transition,1,75,0.7789055604589585,2266,2.904677846425419
betabinomial,Post-transition,1,100,0.7547605308713214,1733,2.597807270628967
betabinomial,Post-transition,1,150,0.6818572656921754,1163,2.221840068787618
betabinomial,Post-transition,1,200,0.6242774566473989,865,2.0254335260115606
betabinomial,Post-transition,1,300,0.5138632162661737,541,1.789279112754159
betabinomial,Post-transition,1,400,0.35960591133004927,406,1.6059113300492611
betabinomial,Post-transition,1,600,0.11814345991561181,237,1.409282700421941
betabinomial,Post-transition,1,800,0.0896551724137931,145,1.296551724137931
betabinomial,Post-transition,2,25,0.8986849416558622,5399,4.686423411742916
betabinomial,Post-transition,2,50,0.8448762143528674,3191,3.389533061736133
betabinomial,Post-transition,2,75,0.8007085916740478,2258,2.9388839681133745
betabinomial,Post-transition,2,100,0.7675339366515838,1768,2.583710407239819
betabinomial,Post-transition,2,150,0.685,1200,2.2083333333333335
betabinomial,Post-transition,2,200,0.6217440543601359,883,1.9773499433748585
betabinomial,Post-transition,2,300,0.46408839779005523,543,1.7421731123388582
betabinomial,Post-transition,2,400,0.4296482412060301,398,1.6231155778894473
betabinomial,Post-transition,2,600,0.12280701754385964,228,1.3771929824561404
betabinomial,Post-transition,2,800,0.08024691358024691,162,1.2592592592592593
betabinomial,Post-transition,3,25,0.9012550756736804,5418,4.723514211886305
betabinomial,Post-transition,3,50,0.8411302982731554,3185,3.4210361067503925
betabinomial,Post-transition,3,75,0.7823218997361477,2274,2.906772207563764
betabinomial,Post-transition,3,100,0.7706155632984901,1722,2.6260162601626016
betabinomial,Post-transition,3,150,0.6986531986531986,1188,2.239057239057239
betabinomial,Post-transition,3,200,0.6403712296983759,862,2.051044083526682
betabinomial,Post-transition,3,300,0.5018315018315018,546,1.7582417582417582
betabinomial,Post-transition,3,400,0.42337662337662335,385,1.6207792207792209
betabinomial,Post-transition,3,600,0.17105263157894737,228,1.4473684210526316
betabinomial,Post-transition,3,800,0.11464968152866242,157,1.3121019108280254
betabinomial,Post-transition,4,25,0.8980537534754403,5395,4.704355885078777
betabinomial,Post-transition,4,50,0.8569152326322499,3138,3.4448693435309115
betabinomial,Post-transition,4,75,0.7951111111111111,2250,2.917333333333333
betabinomial,Post-transition,4,100,0.7509903791737408,1767,2.567062818336163
betabinomial,Post-transition,4,150,0.659016393442623,1220,2.177049180327869
betabinomial,Post-transition,4,200,0.6200676437429538,887,2.024802705749718
betabinomial,Post-transition,4,300,0.5189873417721519,553,1.7685352622061483
betabinomial,Post-transition,4,400,0.33587786259541985,393,1.5877862595419847
betabinomial,Post-transition,4,600,0.14285714285714285,231,1.3852813852813852
betabinomial,Post-transition,4,800,0.10179640718562874,167,1.281437125748503
betabinomial,Post-transition,5,25,0.9067357512953368,5404,4.706143597335307
betabinomial,Post-transition,5,50,0.8541468064823642,3147,3.4280266920877027
betabinomial,Post-transition,5,75,0.7962147887323944,2272,2.910211267605634
betabinomial,Post-transition,5,100,0.7674684994272624,1746,2.581901489117984
betabinomial,Post-transition,5,150,0.6973795435333897,1183,2.2451394759087067
betabinomial,Post-transition,5,200,0.6573348264277715,893,2.040313549832027
betabinomial,Post-transition,5,300,0.5393053016453382,547,1.7915904936014626
betabinomial,Post-transition,5,400,0.4083129584352078,409,1.5745721271393642
betabinomial,Post-transition,5,600,0.16996047430830039,253,1.4545454545454546
betabinomial,Post-transition,5,800,0.08333333333333333,156,1.2820512820512822
betabinomial,Post-transition,6,25,0.9053429469402847,5409,4.716583471991126
betabinomial,Post-transition,6,50,0.8520653218059558,3123,3.4819084213896896
betabinomial,Post-transition,6,75,0.7807174887892376,2230,2.9434977578475334
betabinomial,Post-transition,6,100,0.7571592210767468,1746,2.6219931271477663
betabinomial,Post-transition,6,150,0.6834710743801653,1210,2.2016528925619836
betabinomial,Post-transition,6,200,0.6666666666666666,894,2.0447427293064875
betabinomial,Post-transition,6,300,0.5214953271028038,535,1.7869158878504674
betabinomial,Post-transition,6,400,0.26541554959785524,373,1.613941018766756
betabinomial,Post-transition,6,600,0.1336206896551724,232,1.4137931034482758
betabinomial,Post-transition,6,800,0.136986301369863,146,1.356164383561644
betabinomial,Post-transition,7,25,0.8993301079270561,5374,4.690360997394865
betabinomial,Post-transition,7,50,0.845253164556962,3160,3.4645569620253163
betabinomial,Post-transition,7,75,0.782243816254417,2264,2.908127208480565
betabinomial,Post-transition,7,100,0.7575241340147644,1761,2.5565019875070982
betabinomial,Post-transition,7,150,0.7052364864864865,1184,2.2466216216216215
betabinomial,Post-transition,7,200,0.6337868480725624,882,2.0657596371882088
betabinomial,Post-transition,7,300,0.5277777777777778,540,1.762962962962963
betabinomial,Post-transition,7,400,0.425,400,1.61
betabinomial,Post-transition,7,600,0.1111111111111111,234,1.4017094017094016
betabinomial,Post-transition,7,800,0.12987012987012986,154,1.3246753246753247
betabinomial,Post-transition,8,25,0.9010887617641631,5419,4.694962170142093
betabinomial,Post-transition,8,50,0.8454258675078864,3170,3.4271293375394323
betabinomial,Post-transition,8,75,0.7847711267605634,2272,2.9172535211267605
betabinomial,Post-transition,8,100,0.7519818799546999,1766,2.5707814269535674
betabinomial,Post-transition,8,150,0.6858813700918964,1197,2.2188805346700082
betabinomial,Post-transition,8,200,0.6269315673289183,906,2.019867549668874
betabinomial,Post-transition,8,300,0.5479704797047971,542,1.830258302583026
betabinomial,Post-transition,8,400,0.421875,384,1.65625
betabinomial,Post-transition,8,600,0.15486725663716813,226,1.4424778761061947
betabinomial,Post-transition,8,800,0.19594594594594594,148,1.3783783783783783
betabinomial,Post-transition,9,25,0.8997776954427565,5398,4.718784735087069
betabinomial,Post-transition,9,50,0.856181934657271,3122,3.4964766175528506
betabinomial,Post-transition,9,75,0.8082253017434063,2237,2.934286991506482
betabinomial,Post-transition,9,100,0.764505119453925,1758,2.5972696245733786
betabinomial,Post-transition,9,150,0.6582491582491582,1188,2.1784511784511786
betabinomial,Post-transition,9,200,0.658256880733945,872,2.0481651376146788
betabinomial,Post-transition,9,300,0.496415770609319,558,1.7526881720430108
betabinomial,Post-transition,9,400,0.3963730569948187,386,1.6062176165803108
betabinomial,Post-transition,9,600,0.1940928270042194,237,1.40084388185654
betabinomial,Post-transition,9,800,0.08280254777070063,157,1.2611464968152866
betabinomial,Post-transition,10,25,0.9050891530460624,5384,4.7310549777117386
betabinomial,Post-transition,10,50,0.8309814989024773,3189,3.4104735026654125
betabinomial,Post-transition,10,75,0.7864035087719298,2280,2.8912280701754387
betabinomial,Post-transition,10,100,0.7543959160521838,1763,2.578559273964833
betabinomial,Post-transition,10,150,0.6954314720812182,1182,2.213197969543147
betabinomial,Post-transition,10,200,0.6384439359267735,874,2.0389016018306636
betabinomial,Post-transition,10,300,0.46524064171123,561,1.7575757575757576
betabinomial,Post-transition,10,400,0.37317073170731707,410,1.5804878048780489
betabinomial,Post-transition,10,600,0.19831223628691982,237,1.4261603375527425
betabinomial,Post-transition,10,800,0.1656441717791411,163,1.3496932515337423
betabinomial,Post-transition,11,25,0.9030393436509416,5363,4.698862576915905
betabinomial,Post-transition,11,50,0.8463722397476341,3170,3.4309148264984226
betabinomial,Post-transition,11,75,0.7964285714285714,2240,2.9491071428571427
betabinomial,Post-transition,11,100,0.755193711398091,1781,2.588433464345873
betabinomial,Post-transition,11,150,0.6830926083262532,1177,2.231096006796941
betabinomial,Post-transition,11,200,0.6525229357798165,872,2.0642201834862384
betabinomial,Post-transition,11,300,0.512241054613936,531,1.7702448210922788
betabinomial,Post-transition,11,400,0.4092071611253197,391,1.5959079283887467
betabinomial,Post-transition,11,600,0.15040650406504066,246,1.4308943089430894
betabinomial,Post-transition,11,800,0.1464968152866242,157,1.3375796178343948
betabinomial,Post-transition,12,25,0.907124207385304,5362,4.747482282730324
betabinomial,Post-transition,12,50,0.842654028436019,3165,3.467298578199052
betabinomial,Post-transition,12,75,0.7925601750547046,2285,2.9409190371991247
betabinomial,Post-transition,12,100,0.7562076749435666,1772,2.5688487584650113
betabinomial,Post-transition,12,150,0.6732837055417701,1209,2.1918941273779984
betabinomial,Post-transition,12,200,0.656140350877193,855,2.0538011695906433
betabinomial,Post-transition,12,300,0.5532710280373832,535,1.816822429906542
betabinomial,Post-transition,12,400,0.42091836734693877,392,1.6275510204081634
betabinomial,Post-transition,12,600,0.16182572614107885,241,1.4522821576763485
betabinomial,Post-transition,12,800,0.12258064516129032,155,1.3290322580645162
betabinomial,Post-transition,13,25,0.8975492905841165,5427,4.675142804496038
betabinomial,Post-transition,13,50,0.8497019140257295,3187,3.4527769061813616
betabinomial,Post-transition,13,75,0.7812362998684788,2281,2.961858833844805
betabinomial,Post-transition,13,100,0.746276889134032,1813,2.5581908439051295
betabinomial,Post-transition,13,150,0.6908333333333333,1200,2.205
betabinomial,Post-transition,13,200,0.6153846153846154,897,2.020066889632107
betabinomial,Post-transition,13,300,0.5183150183150184,546,1.8241758241758241
betabinomial,Post-transition,13,400,0.4490861618798956,383,1.6031331592689295
betabinomial,Post-transition,13,600,0.1038961038961039,231,1.393939393939394
betabinomial,Post-transition,13,800,0.09090909090909091,165,1.2727272727272727
betabinomial,Post-transition,14,25,0.903070662227155,5406,4.702922678505365
betabinomial,Post-transition,14,50,0.847914706804641,3189,3.4499843211037944
betabinomial,Post-transition,14,75,0.7985675917636527,2234,2.9498657117278424
betabinomial,Post-transition,14,100,0.7773279352226721,1729,2.6211683053788315
betabinomial,Post-transition,14,150,0.6870355078447564,1211,2.2196531791907512
betabinomial,Post-transition,14,200,0.5831485587583148,902,1.982261640798226
betabinomial,Post-transition,14,300,0.49005424954792043,553,1.7613019891500905
betabinomial,Post-transition,14,400,0.35989717223650386,389,1.5732647814910026
betabinomial,Post-transition,14,600,0.1461187214611872,219,1.4063926940639269
betabinomial,Post-transition,14,800,0.10256410256410256,156,1.3076923076923077
betabinomial,Post-transition,15,25,0.9023074060290287,5374,4.729438034983253
betabinomial,Post-transition,15,50,0.8480252764612954,3165,3.4338072669826225
betabinomial,Post-transition,15,75,0.7958644962604488,2273,2.9309282886053674
betabinomial,Post-transition,15,100,0.7488738738738738,1776,2.5675675675675675
betabinomial,Post-transition,15,150,0.6729818780889621,1214,2.2207578253706752
betabinomial,Post-transition,15,200,0.6140939597315436,894,2.040268456375839
betabinomial,Post-transition,15,300,0.5479704797047971,542,1.8191881918819188
betabinomial,Post-transition,15,400,0.43669250645994834,387,1.6020671834625324
betabinomial,Post-transition,15,600,0.14705882352941177,238,1.403361344537815
betabinomial,Post-transition,15,800,0.11188811188811189,143,1.2867132867132867
betabinomial,Post-transition,16,25,0.896481856695524,5429,4.682261926689998
